#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
S09535	9535	1976-110D	C  F        	Sensor cover	Zenit-4MK sensor cover	1976 Nov 11	S09532	1976 Nov 11 1055?	Earth	1976 Nov 14	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 12	169	 	245	 	65.03	 	LLEO/I	-	-
S09536	9536	1976-110E	C  F        	Sensor cover	Zenit-4MK sensor cover	1976 Nov 11	S09532	1976 Nov 11 1055?	Earth	1976 Nov 13	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 12	172	 	306	 	64.96	 	LLEO/I	-	-
S09537	9537	1976-103C	C  K        	deb Kosmos-860	-	1976 Oct 17	S09531	1976 Nov 10 1453?	Earth	1976 Nov 14	R	-	VMF	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 11	244	 	256	 	65.02	 	LLEO/I	-	-
S09538	9538	1976-103D	C  M        	Kosmos-860 RLS	US-A RLS	1976 Oct 17	S09531	1976 Nov 10 1453?	Earth	1976 Nov 15	R	-	VMF	SU	KOMET	US-A RLS	-	200	?	200	?	0	 	10.1	 	0.5	 	10.1	 	Plate	1976 Nov 12	242	 	256	 	65.03	 	LLEO/I	-	-
S09539	9539	1976-103E	C  K        	deb Kosmos-860	-	1976 Oct 17	S09531	1976 Nov 10 1453?	Earth	1976 Nov 12	R	-	VMF	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 12	240	 	257	 	65.1	 	LLEO/I	-	-
S09540	9540	1976-107D	C  M        	SOZ	SOZ	1976 Oct 26	S11569	1976 Oct 26 2123?	Earth	1977 Jun 26	R	-	RVSN	SU	NPOE	SOZ	-	120	 	60	?	0	 	1.1	 	0.5	 	1.1	 	Cyl	1976 Nov 27	279	 	35494	 	47.28	 	GTO	-	-
S09541	9541	1976-107E	C  M        	SOZ	SOZ	1976 Oct 26	S11569	1976 Oct 26 2123?	Earth	1977 May 20	R	-	RVSN	SU	NPOE	SOZ	-	120	 	60	?	0	 	1.1	 	0.5	 	1.1	 	Cyl	1976 Nov 27	228	 	35474	 	47.19	 	GTO	-	-
S09542	9542	1976-101E	R3          	Star 37E S/N 40046	Star 37E	1976 Oct 14	S09479	1976 Oct 14 2307	Earth	1977 May 12	R	-	GSFC	US	THKE	Star 37	-	1123	?	83	 	83	?	1.7	 	0.9	 	1.7	 	Sphere + Cone	1976 Nov 19	199	 	36418	 	25.87	 	GTO	-	-
S09543	9543	1975-004FF	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1977 Nov 28	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Nov  7	491	 	523	 	98.21	 	LLEO/S	-	-
S09544	9544	1975-004FG	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1979 May 12	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1979 Mar 28	470	 	612	 	98.32	 	LLEO/S	-	-
S09545	9545	1975-004FH	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1989 Sep 21	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1989 Sep 20	249	 	265	 	98.28	 	LLEO/S	-	-
S09546	9546	1975-004FJ	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1977 Oct  7	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Sep  7	532	 	554	 	98.11	 	LLEO/S	-	-
S09547	9547	1975-004FK	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1980 Jan 19	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Jan 25	618	 	893	 	98.27	 	LEO/S	-	-
S09548	9548	1975-004FL	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1979 Feb  1	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 15	523	 	817	 	97.52	 	LEO/S	-	-
S09549	9549	1975-004FM	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1978 Jul  8	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1978 Jun 12	358	 	424	 	97.63	 	LLEO/S	-	-
S09550	9550	1975-004FN	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1979 Apr 14	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1979 Feb 28	377	 	412	 	97.23	 	LLEO/S	-	-
S09551	9551	1976-110F	C  M        	KDU	KDU	1976 Nov 11	S09532	1976 Nov 22?	Earth	1976 Nov 23	R	-	GUKOSR	SU	TSSKB	Zenit KDU	-	425	?	140	?	0	 	1	 	0.4	 	1	 	Frust	1976 Nov 23	161	 	174	 	64.98	 	LLEO/I	-	-
S09552	9552	1976-111A	P           	Kosmos-867	Zenit-6 No. 1L	1976 Nov 23	S09554	1976 Nov 23 1635	Earth	1976 Dec  6 0756?	L	-	GUKOSR	SU	TSSKB	Zenit-6	-	2655	 	2655	 	6300	 	6	?	2.2	 	6	 	Sphere + DCone	1976 Nov 25	249	 	398	 	62.82	 	LLEO/I	-	":C,:RC,Zenit-6 No. 1L:RC,11F645 No. F15000-01:RA"
S09553	9553	1976-110G	C  F        	Blenda	Sunshade	1976 Nov 11	S09532	1976 Nov 22?	Earth	1976 Nov 24	R	-	GUKOSR	SU	TSSKB	Zenit BZA	-	25	 	25	 	0	 	1	?	0.4	?	1	?	Box	1976 Nov 22	157	 	176	 	64.97	 	LLEO/I	-	-
S09554	9554	1976-111B	R3          	11S510	11S510	1976 Nov 23	R36809	1976 Nov 23 1635	Earth	1977 Feb  1	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1976 Dec 23	241	 	347	 	62.81	 	LLEO/I	-	-
S09555	9555	1976-111C	C  F        	Sensor cover	Zenit-6 sensor cover	1976 Nov 23	S09552	1976 Nov 23 1635?	Earth	1976 Dec 16	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec  2	228	 	265	 	62.78	 	LLEO/I	-	-
S09556	9556	1976-111D	C  F        	Sensor cover	Zenit-6 sensor cover	1976 Nov 23	S09552	1976 Nov 23 1635?	Earth	1976 Dec  8	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 30	242	 	359	 	62.83	 	LLEO/I	-	-
S09557	9557	1976-112A	P   D       	Prognoz-5	SO-M No. 505	1976 Nov 25	S09558	1976 Nov 25 0504?	Earth	1976 Nov 25 2331	DSO	D00572	IKI/BABTS	SU	NPOL	SO-M	-	930	 	930	 	930	 	2	?	2.5	?	10	?	Cyl + 4 Pan	1977 Sep 18	3869	 	195485	 	66.58	 	DSO	-	-
S09558	9558	1976-112B	R3          	11S510	11S510	1976 Nov 25	R36820	1976 Nov 25 0408	Earth	1977 Jan 23	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1976 Dec  2	224	 	453	 	64.97	 	LLEO/I	-	-
S09559	9559	1976-112C	C  M        	BOZ	BOZ	1976 Nov 25	S09558	1976 Nov 25 0500?	Earth	1977 Jan  5	R	-	RVSN	SU	NPOE	BOZ	-	328	 	328	 	328	 	1	 	2.3	 	1	 	Cyl	1976 Dec 13	200	 	424	 	65	 	LLEO/I	-	-
S09560	9560	1976-112D	C  X        	deb Blok-I	-	1976 Nov 25	S09558	1976 Nov 25 0500?	Earth	1977 Jan 24	R	-	RVSN	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Jan  9	214	 	350	 	64.96	 	LLEO/I	-	-
S09561	9561	1976-113A	P           	Kosmos-868	US-P No. 113/Ritm	1976 Nov 26	S09562	1976 Nov 26 1435	Earth	1978 Jul  8	R	-	ARSL	SU	ARSL/KOMET	US-P	-	3300	 	3000	?	3300	 	10	 	1.3	 	17	 	Cyl + 2 Pan	1976 Dec 26	428	 	442	 	65.04	 	LLEO/I	-	-
S09562	9562	1976-113B	R2          	11S692	11S692	1976 Nov 26	L44896	1976 Nov 26 1435	Earth	1976 Nov 27	R	-	RVSN	SU	YUZH	11S692	-	4000	 	4000	 	4000	 	10.9	 	3	 	10.9	 	Cyl	1976 Nov 26	112	 	337	 	65	 	LLEO/I	-	-
S09563	9563	1975-102BQ	D  P        	deb Kosmos-777	-	1975 Oct 29	S08416	1976 Jan 25 1400	Earth	1976 Nov 27	R	-	VMF	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Nov 28	230	 	248	 	65.04	 	LLEO/I	-	-
S09564	9564	1976-114A	PP H        	Kosmos-869	Soyuz 7K-S No. 3L	1976 Nov 29	S09565	1976 Nov 29 1608:48	Earth	1976 Dec 17 1034:30	L	-	NPOE	SU	NPOE	7K-S	-	2850	 	2850	 	6850	 	7.2	 	2.2	 	10.6	 	Sphere + Cone + Cyl + 2 Pan	1976 Dec  6	264	 	368	 	51.79	 	LLEO/I	-	-
S09565	9565	1976-114B	R3          	11S510	11S510	1976 Nov 29	R36831	1976 Nov 29 1608:45	Earth	1976 Dec  6	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1976 Dec  1	191	 	265	 	51.77	 	LLEO/I	-	-
S09566	9566	1976-111E	C  F        	Sensor cover	Zenit-6 sensor cover	1976 Nov 23	S09552	1976 Nov 23 1635?	Earth	1976 Dec 11	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec  2	236	 	353	 	62.82	 	LLEO/I	-	-
S09567	9567	1975-004FP	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	-	O	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Aug  5	738	 	925	 	97.93	 	LEO/S	-	-
S09568	9568	1973-086FW	D  P        	deb Delta 98	-	1973 Nov  6	S06921	1973 Dec 28 0904	Earth	-	O	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Aug  7	1387	 	1986	 	101.51	 	MEO	-	-
S09569	9569	1973-098D	C  Y        	deb Kosmos-407? [UNID]	Strela-2M debris 2?	1973 Dec  4	S06965	1976 Nov?	Earth	-	O	-	GUKOSR	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Aug 16	719	 	742	 	74.06	 	LEO/I	-	-
S09570	9570	1973-086FX	D  P        	deb Delta 98	-	1973 Nov  6	S06921	1973 Dec 28 0904	Earth	-	O	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Aug  4	1449	 	1555	 	101.74	 	LEO/S	-	-
S09571	9571	1975-004FQ	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1978 Dec 31	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1978 Dec 16	692	 	797	 	97.66	 	LEO/S	-	-
S09572	9572	1975-112C	C  Y        	deb Kosmos-783	Strela-2M debris	1975 Nov 28	S08458	1975 Nov 28 0044?	Earth	-	O	-	GUKOSR	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Aug 16	712	 	721	 	74.05	 	LEO/I	-	-
S09573	9573	1976-115A	P           	Kosmos-870	Tselina-OM	1976 Dec  2	S09576	1976 Dec  2 0050?	Earth	1980 Dec 20	R	-	GRU	SU	YUZH	Tselina-OM	-	434	 	434	 	434	 	5.1	 	1.2	 	5.1	 	Cyl + 2 Pan	1977 Jan  1	511	 	547	 	74	 	LLEO/I	-	-
S09574	9574	1976-116A	P           	Molniya-2	Molniya-2 No. 29L	1976 Dec  2	S09579	1976 Dec  2 0341	Earth	1991 Jan 18	R	-	GUKOSR	SU	OKB10	Molniya-2	-	1650	?	1620	?	1650	?	4.4	 	1.4	 	8.2	 	Cyl + 6 Pan	1977 Jan  2	599	 	39750	 	62.93	 	HEO/M	-	11F628 No. 794-56-529:RA
S09575	9575	1976-116B	R3          	11S510	11S510	1976 Dec  2	R36853	1976 Dec  2 0253	Earth	1977 Mar  4	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1977 Jan  1	210	 	549	 	62.84	 	LLEO/I	-	-
S09576	9576	1976-115B	R2          	S3M	S3M	1976 Dec  2	R36850	1976 Dec  2 0050?	Earth	1981 Feb 28	R	-	RVSN	SU	OAZ	S3	-	1434	 	1434	 	1434	 	4.2	 	2.4	 	4.2	 	Cyl	1977 Jan  1	496	 	552	 	74.01	 	LLEO/I	-	-
S09577	9577	1976-115C	C  X        	deb Kosmos-870	Tselina-O part	1976 Dec  2	S09573	1976 Dec  2 0050?	Earth	1978 Feb 10	R	-	GRU	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Jan 25	479	 	511	 	73.96	 	LLEO/I	-	-
S09578	9578	1976-116C	C  M        	BOZ	BOZ	1976 Dec  2	S09575	1976 Dec  2 0338	Earth	1977 Feb  7	R	-	RVSN	SU	NPOE	BOZ	-	328	 	328	 	328	 	1	 	2.3	 	1	 	Cyl	1977 Jan  2	192	 	515	 	62.86	 	LLEO/I	-	-
S09579	9579	1976-116D	R4          	Blok-L	Blok-L	1976 Dec  2	S09578	1976 Dec  2 0253	Earth	1991 Sep 19	R	-	RVSN	SU	NPOE	Blok-L	-	4500	?	1000	?	1000	?	3.3	 	2.4	 	3.3	 	Cyl	1977 Jan 10	596	 	40457	 	62.98	 	HEO/M	-	-
S09580	9580	1976-116E	C  X        	deb Blok-I	-	1976 Dec  2	S09575	1976 Dec  2 0253	Earth	1977 Feb 13	R	-	RVSN	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec  5	198	 	584	 	62.86	 	LLEO/I	-	-
S09581	9581	1976-116F	C  X        	deb Blok-I	-	1976 Dec  2	S09575	1976 Dec  2 0253	Earth	1977 Jan 11	R	-	RVSN	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec  7	210	 	621	 	62.84	 	LLEO/I	-	-
S09582	9582	1976-111F	C  M        	KDU	KDU	1976 Nov 23	S09552	1976 Dec  6 0720?	Earth	1978 Jan  7	R	-	GUKOSR	SU	TSSKB	Zenit KDU	-	425	?	140	?	0	 	1	 	0.4	 	1	 	Frust	1976 Dec 24	350	 	395	 	62.82	 	LLEO/I	-	-
S09583	9583	1976-111G	C  K        	KDU part	KDU part	1976 Nov 23	S09582	1976 Dec  6 0720?	Earth	1977 May 26	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 23	347	 	379	 	62.82	 	LLEO/I	-	-
S09584	9584	1976-111H	C  K        	KDU part	KDU part	1976 Nov 23	S09582	1976 Dec  6 0720?	Earth	1977 Mar 20	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec  6	352	 	397	 	62.86	 	LLEO/I	-	-
S09585	9585	1976-111J	C  K        	KDU part	KDU part	1976 Nov 23	S09582	1976 Dec  6 0720?	Earth	1977 Jul  7	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Mar 13	245	 	460	 	62.8	 	LLEO/I	-	-
S09586	9586	1976-111K	C  K        	KDU part	KDU part	1976 Nov 23	S09582	1976 Dec  6 0720?	Earth	1977 Mar  5	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 25	343	 	389	 	62.82	 	LLEO/I	-	-
S09587	9587	1976-117A	P           	Fanhui Shi Weixing (02)	FSW No. 3	1976 Dec  7	S09596	1976 Dec  7 0443?	Earth	1977 Jan  2	R	-	MAI	CN	CAST	FSW	-	1100	?	1100	?	1790	?	1.6	 	2.2	 	2.2	 	Frust	1976 Dec 14	173	 	438	 	59.45	 	LLEO/I	-	FSW (02)
S09588	9588	1976-118A	P           	Kosmos-871	Strela-1M Blok 16 No. 1	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 21	1417	 	1465	 	74.03	 	LEO/I	-	-
S09589	9589	1976-118B	P           	Kosmos-872	Strela-1M Blok 16 No. 2	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 23	1399	 	1463	 	74.03	 	LEO/I	-	-
S09590	9590	1976-118C	P           	Kosmos-873	Strela-1M Blok 16 No. 3	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 22	1464	 	1496	 	74.03	 	LEO/I	-	-
S09591	9591	1976-118D	P           	Kosmos-874	Strela-1M Blok 16 No. 4	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 22	1464	 	1516	 	74.03	 	LEO/I	-	-
S09592	9592	1976-118E	P           	Kosmos-875	Strela-1M Blok 16 No. 5	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1993 Jan 16	1436	 	1464	 	74.03	 	LEO/I	-	-
S09593	9593	1976-118F	P           	Kosmos-876	Strela-1M Blok 16 No. 6	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 25	1463	 	1539	 	74.03	 	LEO/I	-	-
S09594	9594	1976-118G	P           	Kosmos-877	Strela-1M Blok 16 No. 7	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 22	1454	 	1464	 	74.03	 	LEO/I	-	-
S09595	9595	1976-118H	P           	Kosmos-878	Strela-1M Blok 16 No. 8	1976 Dec  7	S09598	1976 Dec  7 1121?	Earth	-	O	-	GUKOSR	SU	OKB10	Strela-1 11F625	-	60	 	60	 	60	 	0.8	 	0.8	 	0.8	 	Poly	1992 Dec 21	1464	 	1474	 	74.03	 	LEO/I	-	-
S09596	9596	1976-117B	R2          	CZ-2C C2 Stage 2	CZ-2C Stage 2	1976 Dec  7	R36864	1976 Dec  7 0443?	Earth	1976 Dec 29	R	-	MAI	CN	BWYIC	CZ-2 Stage 2	-	4000	 	4000	 	4000	 	7.5	 	3.3	 	7.5	 	Cyl	1976 Dec 14	169	 	414	 	59.45	 	LLEO/I	-	-
S09597	9597	1976-117C	C  F        	CZ-2C motor cover?	-	1976 Dec  7	S09596	1976 Dec  7 0443?	Earth	1976 Dec  9	R	-	MAI	CN	-	-	-	1	 	1	 	1	 	0.2	 	0.2	 	0.2	 	Cone	1976 Dec  7	152	 	449	 	59.42	 	LLEO/I	-	-
S09598	9598	1976-118J	R2          	S3M	S3M	1976 Dec  7	R36865	1976 Dec  7 1030	Earth	-	O	-	RVSN	SU	OAZ	S3	-	1434	 	1434	 	1434	 	4.2	 	2.4	 	4.2	 	Cyl	1990 Feb  5	1465	 	1684	 	74.02	 	LEO/I	-	-
S09599	9599	1976-119A	P           	Kosmos-879	Gektor No. 81L	1976 Dec  9	S09600	1976 Dec  9 1008	Earth	1976 Dec 22 0602?	L	-	GUKOSR	SU	TSSKB	Zenit-2M	-	2200	?	2200	?	5400	?	6.5	?	2.4	?	6.5	?	Sphere + DCone	1976 Dec 12	211	 	218	 	81.38	 	LLEO/I	-	"Zenit-2M No. 81L:P,11F690 No. 760-42-241:RA"
S09600	9600	1976-119B	R3          	11S510	11S510	1976 Dec  9	R36878	1976 Dec  9 1008	Earth	1976 Dec 12	R	-	RVSN	SU	PROG	Blok-I	-	2350	 	2350	 	2350	 	6.7	 	2.7	 	6.7	 	Cyl	1976 Dec 11	170	 	210	 	81.38	 	LLEO/I	-	-
S09601	9601	1976-120A	P           	Kosmos-880	Lira No. 4?	1976 Dec  9	S09604	1976 Dec  9 2033?	Earth	1979 Oct  8	R	-	PKO	SU	YUZH	Romb	-	1045	 	925	 	1045	 	2.5	?	1.8	?	23	?	Cyl + Ant	1977 Jan 10	558	 	617	 	65.84	 	LLEO/I	-	DS-P1-M:P
S09602	9602	1976-119C	C  F        	Sensor cover	Zenit-2M sensor cover	1976 Dec  9	S09599	1976 Dec  9 1010?	Earth	1977 Jan  3	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 17	207	 	213	 	81.38	 	LLEO/I	-	-
S09603	9603	1976-119D	C  F        	Sensor cover	Zenit-2M sensor cover	1976 Dec  9	S09599	1976 Dec  9 1010?	Earth	1976 Dec 15	R	-	GUKOSR	SU	TSSKB	Zenit deb	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 10	186	 	235	 	81.37	 	LLEO/I	-	-
S09604	9604	1976-120B	R2          	S3M	S3M	1976 Dec  9	R36881	1976 Dec  9 2033?	Earth	1984 Dec 21	R	-	RVSN	SU	OAZ	S3	-	1434	 	1434	 	1434	 	4.2	 	2.4	 	4.2	 	Cyl	1977 Jan  8	548	 	615	 	65.85	 	LLEO/I	-	-
S09605	9605	1976-120C	C  X        	deb Kosmos-880	DS-P1-M part [RCS 0.34]	1976 Dec  9	S09601	1976 Dec  9 2033?	Earth	1981 Nov  1	R	-	PKO	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1977 Jan 10	558	 	618	 	65.85	 	LLEO/I	-	-
S09606	9606	1976-121A	PP H        	Kosmos-881	TKS VA No. 009A/1	1976 Dec 15	S09609	1976 Dec 15 0139	Earth	1976 Dec 15 0335?	L	-	ZIKH	SU	ZIKH	TKS VA	-	3800	 	3800	 	4250	 	5.9	 	2.8	 	5.9	 	Cone + Cyl	1976 Dec 15	200	 	241	 	51.6	 	LLEO/I	-	-
S09607	9607	1976-121B	PP H        	Kosmos-882	TKS VA No. 009/1	1976 Dec 15	S09609	1976 Dec 15 0139	Earth	1976 Dec 15 0335?	L	-	ZIKH	SU	ZIKH	TKS VA	-	3800	 	3800	 	4250	 	5.9	 	2.8	 	5.9	 	Cone + Cyl	1976 Dec 15	189	 	213	 	51.6	 	LLEO/I	-	-
S09608	9608	1976-121C	R3          	8S812	8S812	1976 Dec 15	R36910	1976 Dec 15 0139	Earth	1976 Dec 20	R	-	RVSN	SU	ZIKH	8S812	-	4185	 	4185	 	4185	 	6.5	 	4.2	 	6.5	 	Cyl	1976 Dec 18	177	 	182	 	51.6	 	LLEO/I	-	-
S09609	9609	1976-121D	PX-D---     	82LB72 LVI-1	TKS GVM	1976 Dec 15	S09608	1976 Dec 15 0139	Earth	1976 Dec 23	R	-	ZIKH	SU	ZIKH	TKS GVM	-	10000	?	10000	?	10000	?	10	?	4.2	 	10	?	Cyl	1976 Dec 19	188	 	212	 	51.59	 	LLEO/I	-	-
S09610	9610	1976-122A	P           	Kosmos-883	Tsikada No. 11L	1976 Dec 15	S09613	1976 Dec 15 1503?	Earth	-	O	-	OKB10	SU	OKB10	KAUR-1 11F643	-	800	 	800	 	800	 	5	 	2.1	 	17	 	Cyl + Ant	1977 Jan 16	960	 	1010	 	82.96	 	LEO/I	-	-
S09611	9611	1976-121E	C  F        	TKS VA cover	-	1976 Dec 15	S09609	1976 Dec 15 0140?	Earth	1976 Dec 26	R	-	ZIKH	SU	ZIKH	TKS cover	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 20	182	 	197	 	51.6	 	LLEO/I	-	-
S09612	9612	1976-121F	C  X        	deb Kosmos-881	-	1976 Dec 15	S09611	1976 Dec 15 0140?	Earth	1976 Dec 21	R	-	ZIKH	SU	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 16	179	 	230	 	51.59	 	LLEO/I	-	-
S09613	9613	1976-122B	R2          	S3M	S3M	1976 Dec 15	R36911	1976 Dec 15 1408?	Earth	-	O	-	RVSN	SU	OAZ	S3	-	1434	 	1434	 	1434	 	4.2	 	2.4	 	4.2	 	Cyl	1991 Mar 25	953	 	1000	 	82.95	 	LEO/I	-	-
S09614	9614	1976-123A	P           	Kosmos-884	Germes No. 74L	1976 Dec 17	S09623	1976 Dec 17 0938	Earth	1976 Dec 29 0631?	L?	-	GUKOSR	SU	TSSKB	Zenit-4MK	-	2310	 	2310	 	6010	 	6	?	2.2	 	6	 	Sphere + DCone	1976 Dec 19	165	 	316	 	65.02	 	LLEO/I	-	"Zenit-4MK No. 74L:P,11F692 No. 780-26-674:RA"
S09615	9615	1976-124A	P           	Kosmos-885	Taifun-2B	1976 Dec 17	S09625	1976 Dec 17 1230?	Earth	1979 Oct 14	R	-	PVO	SU	YUZH	Romb	-	1045	 	925	 	1045	 	2.5	?	1.8	?	23	?	Cyl + Ant	1977 Jan 19	464	 	512	 	65.84	 	LLEO/I	-	Romb [No. 2]:JP
S09616	9616	1975-004FR	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1981 Nov  2	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1981 Oct 11	543	 	612	 	98.15	 	LLEO/S	-	-
S09617	9617	1975-004FS	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	2013 Jun 10	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Aug  5	530	 	570	 	97.58	 	LLEO/S	-	-
S09618	9618	1975-004FT	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	1980 Oct 31	R	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1976 Dec 13	632	 	896	 	98.32	 	LEO/S	-	-
S09619	9619	1975-004FU	D  P        	deb Delta 107	-	1975 Jan 22	S07616	1976 Jun 19 0659	Earth	-	O	-	GSFC	US	-	-	-	0	 	0	 	0	 	0	 	0	 	0	 	-	1993 Jul 31	717	 	930	 	97.45	 	LEO/S	-	-
